자치구,대여소명,기준년월,대여건수,반납건수
강서구,2702. 마곡 엠밸리2단지,202301, 800 , 804 
강서구,2703.서울도시가스 앞 ,202301, 474 , 361 
강서구,2704.홈플러스(강서점),202301," 1,439 "," 1,459 "
강서구,2706.강서공업고등학교 앞,202301, 457 , 463 
강서구,2707.한강아파트,202301, 772 , 741 
강서구,2708.강서한강자이타워 앞,202301," 1,824 "," 1,881 "
강서구,2709.강변아파트 310동 앞,202301, 425 , 434 
강서구,2710.라이품 공영주차장 앞,202301, 566 , 457 
강서구,2711.가로공원공영주차장 1번 출구,202301, 772 , 887 
강서구,2712.화곡터널입구교차로,202301, 576 , 167 
강서구,2713.우장초등학교 앞,202301," 1,054 "," 1,092 "
강서구,2715.마곡나루역 2번 출구 ,202301," 7,180 "," 7,175 "
강서구,2716.롯데 R&D 센터,202301, 340 , 363 
강서구,2717.LG유플러스 마곡사옥,202301," 2,161 "," 2,499 "
강서구,2718.마곡수명산파크1단지,202301, 948 , 939 
강서구,2719.마곡문화공원,202301," 1,850 "," 2,588 "
강서구,2720.힐스테이트에코,202301," 1,801 "," 1,801 "
강서구,2721.등촌1-10단지 교차로,202301," 2,385 "," 2,379 "
강서구,2723.마곡 필네이처,202301," 1,623 "," 1,675 "
강서구,2724.(재)FITI시험연구원,202301," 1,017 ", 813 
강서구,2725.서울식물원 식물문화센터,202301, 475 , 362 
강서구,2727.서울식물원 잔디마당 앞,202301," 1,490 "," 1,758 "
강서구,2728.마곡나루역 3번 출구,202301," 4,322 "," 4,253 "
강서구,2729.넥센 유니버시티 앞,202301, 904 , 908 
강서구,2730.마곡메가박스 앞,202301," 1,486 "," 1,480 "
강서구,2731.명덕고교,202301, 500 , 515 
강서구,2732.마곡수명산 1-2단지 ,202301," 1,166 "," 1,005 "
강서구,2735.마곡 공공청사,202301," 1,098 ", 956 
강서구,2737.까치산역 3번 출구,202301, 858 , 964 
강서구,2739.수명산파크1단지교차로,202301," 1,935 "," 1,952 "
강서구,2740.마곡레포츠센터,202301," 1,056 "," 1,013 "
강서구,2741.마곡수명산파크5-6단지,202301," 1,035 ", 891 
강서구,2742.강서구민올림픽체육센터,202301," 1,256 "," 1,293 "
강서구,2743.동신아파트 104동 앞,202301, 445 , 419 
강서구,2744.강서세무서 앞,202301," 1,719 "," 1,715 "
강서구,2745.수명초등학교,202301, 732 , 657 
강서구,2746.수명산파크 4단지 411동 앞,202301, 873 , 836 
강서구,3753. 공항중학교 버스정류장,202301, 337 , 270 
강서구,3754. 신방화역 8번출구,202301, 712 , 700 
강서구,3756. 마곡힐스테이트 정문,202301, 833 , 796 
강서구,3757. 신방화역 6번출구,202301, 923 , 907 
강서구,3758. 서울남부출입국관리소,202301," 1,267 "," 1,075 "
강서구,3759. 이대서울병원,202301," 1,012 "," 1,038 "
강서구,3760. 발산역 8번 출구,202301," 1,196 "," 1,164 "
강서구,3761. 나이아가라관광호텔,202301, 295 , 298 
강서구,3762. 마곡9단지 907동앞,202301, 966 , 917 
강서구,3763. 등촌태영아파트,202301, 645 , 706 
강서구,3764. 관문주유소(GS칼택스) 앞,202301, 887 , 888 
강서구,3765. 문소빌딩,202301, 400 , 337 
강서구,3766. 강서문화센터,202301, 196 , 152 
강서구,3767. 대원빌딩,202301, 964 , 913 
강서구,3769. 증미역 2번출구,202301," 1,004 "," 1,195 "
강서구,3770. 남부순환로 205,202301, 320 , 255 
강서구,3772. 길성그랑프리텔아파트,202301," 1,241 "," 1,259 "
강서구,3774. 마곡9단지 910동 상가앞,202301, 792 , 837 
강서구,3775. 가양오토갤러리,202301, 609 , 627 
강서구,3776. 김포공항사거리,202301, 252 , 254 
강서구,3778. 김포공항입구 교차로,202301, 676 , 626 
강서구,3780. 등촌서광아파트,202301," 1,563 "," 1,611 "
강서구,3781. 강서아동복지센터,202301, 79 , 86 
강서구,3782. 겸재정선미술관,202301, 645 , 600 
강서구,3783. 마곡금호어울림아파트,202301, 656 , 638 
강서구,3784. 벽산아파트,202301," 1,001 ", 950 
강서구,3785. 마곡14단지 1408동앞,202301," 1,005 ", 923 
강서구,3786. 강서힐스테이트 상가 앞,202301, 462 , 358 
강서구,3787. 가양나들목,202301, 187 , 147 
강서구,3789. 염창나들목,202301, 1 , - 
강서구,3792. 화곡본동시장 입구,202301, 371 , 355 
강서구,3793. 더리브골드타워,202301, 576 , 559 
강서구,3794. 안양천합수부(현대3차아파트),202301, 606 , 649 
강서구,3796. 송정역 3번출구 앞,202301, 751 , 707 
강서구,3797. 마곡수명산파크7단지 710동 앞,202301, 280 , 280 
강서구,3798. 그랜드아이파크아파트 앞,202301," 2,654 "," 2,740 "
강서구,3799. 국립항공박물관,202301, 292 , 352 
강서구,3801. 이랜드글로벌R&D센터,202301, 404 , 414 
강서구,5052. 마곡역 7번출구,202301," 2,818 "," 2,793 "
강서구,5053. 신마곡벽산블루밍메트로오피스텔앞,202301, 792 , 800 
강서구,5055. 마곡역5번출구앞,202301, 993 , 958 
강서구,"5056. 마곡역4,5번출구",202301, 515 , 571 
강서구,5057. 마곡역4번출구,202301, 811 , 777 
강서구,5059. 화곡2동주민센터,202301, 560 , 615 
강서구,5061. 우장산동 가곡어린이공원앞,202301," 1,231 "," 1,279 "
강서구,5062. 마곡 MICE 복합단지,202301," 1,234 "," 1,207 "
강서구,5063. 서남환경공원(방화동도시개발2단지방향),202301, 747 , 668 
강서구,5064. 양천향교역8번출구,202301," 1,109 "," 1,157 "
강서구,5065. 허준박물관삼거리,202301, 557 , 580 
강서구,5066. 아망떼마곡전시장,202301," 1,017 "," 1,155 "
강서구,5067. 주원 리젠트 앞,202301, 337 , 347 
강서구,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),202301," 2,341 "," 2,353 "
강서구,5072. 김포공항입구 교통섬,202301, 283 , 227 
강서구,5073. 우장산역 헤링턴타워 앞,202301, 782 , 691 
강서구,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",202301," 1,706 "," 1,663 "
강서구,5075. 등촌역 1번출구,202301, 541 , 535 
강서구,5076. 메이필드호텔앞,202301, 374 , 369 
강서구,5078. 왈도강서캠퍼스 앞,202301, 802 , 837 
강서구,5080. 가양역 1번출구,202301," 1,265 "," 1,379 "
강서구,5082. 가양역 7번출구,202301," 1,828 "," 2,062 "
강서구,5084. 강서우체국,202301, 670 , 620 
강서구,5086. 가양테크노타운,202301, 393 , 389 
강서구,5087. 연세강서빌딩,202301, 669 , 657 
강서구,5088. 등촌역 센터스퀘어,202301, 496 , 493 
강서구,5089. LG사이언스파크 E10동,202301, 955 ," 1,194 "
강서구,5090. 대상연구소,202301, 228 , 232 
강서구,5091. 보타닉파크타워2,202301, 991 ," 1,022 "
강서구,5094. 호돌이공원,202301, 193 , 233 
관악구,2102. 봉림교 교통섬,202301," 3,209 "," 3,512 "
관악구,2103. 신림동 우방아파트,202301, 797 , 772 
관악구,2104. 사당역 5번출구,202301, 583 , 649 
관악구,2105. 미성동 신림체육센터,202301, 841 , 839 
관악구,2106. 세이브마트,202301, 841 ," 1,086 "
관악구,2107. 도림천 신화교,202301, 928 , 925 
관악구,2108. 은천치안센터,202301, 761 , 781 
관악구,2109. 은천로입구 가로공원,202301," 1,388 "," 1,396 "
관악구,2110. 조원동 미성아파트,202301, 406 , 329 
관악구,2111. 서울대입구역 1번출구,202301, 528 , 526 
관악구,2112. 서울대입구역 마에스트로,202301, 439 , 433 
관악구,2115. 관악구시설관리공단,202301, 805 , 629 
관악구,2116. 에이스에이존빌딩,202301, 355 , 343 
관악구,2119. 중앙동 동진빌딩,202301, 421 , 409 
관악구,2122. 낙성대로 입구,202301, 271 , 272 
관악구,2127. 난곡종점,202301, 244 , 156 
관악구,2128. 관악구청교차로,202301, 313 , 307 
관악구,2129. 낙성대 과학전시관,202301, 177 , 116 
관악구,2130. 영어마을 관악캠프,202301, 105 , 42 
관악구,2137. KT&G 관악지점,202301, 302 , 306 
관악구,2139. 서울신성초등학교,202301, 264 , 246 
관악구,2140. 신림1교 교차로,202301, 719 , 759 
관악구,2141. 미림여고입구 교차로,202301, 41 , 35 
관악구,2143. 서울산업정보학교,202301, 100 , 95 
관악구,2144. 난우길입구,202301, 414 , 415 
관악구,2145. 은천초등학교 육교,202301, 331 , 338 
관악구,2148. 낙성대역 3번출구 뒤,202301, 378 , 372 
관악구,2156. 신림푸르지오아파트,202301, 443 , 438 
관악구,2159. 인헌초교,202301, 126 , 118 
관악구,2164. 관악우체국,202301," 1,203 "," 1,228 "
관악구,2165. JK장평타워,202301, 78 , 79 
관악구,2167. 낙성대역 1번출구,202301, 256 , 242 
관악구,2169. 봉천역 2번출구,202301, 666 , 697 
관악구,2170. 조원동 강남힐병원,202301, 617 , 608 
관악구,2171. 서울대입구역 5번출구,202301, 821 , 821 
관악구,2172. 나들목공원,202301, 245 , 192 
관악구,2173. 당곡사거리,202301," 1,513 "," 1,511 "
관악구,2174. 삼성디지털프라자관악점,202301, 412 , 398 
관악구,2175. 신림동걷고싶은문화의거리입구,202301, 760 , 761 
관악구,2176. 보라매공원 보도육교,202301, 859 , 774 
관악구,2177. 신대방역 2번 출구,202301," 3,271 "," 3,346 "
관악구,2178. 서울대학교 정문,202301, 168 , 132 
관악구,2179. 양녕로 입구,202301, 686 , 702 
관악구,2183. 동방1교,202301," 1,226 "," 1,122 "
관악구,2184. 구암초등학교 버스정류장,202301, 148 , 41 
관악구,2185. 대학동 고시촌,202301, 315 , 281 
관악구,2186. 낙성대입구삼거리,202301, 253 , 253 
관악구,2187. 현대시장사거리,202301, 743 , 606 
관악구,2189. 봉천역 4번출구,202301, 748 , 767 
관악구,2190.도원맨션,202301, 416 , 418 
관악구,2191.대학동주민센터 ,202301, 377 , 349 
관악구,2195.은천교회,202301, 526 , 529 
관악구,2196. 봉천역 3번출구,202301, 319 , 309 
관악구,2198.사랑의병원,202301, 416 , 435 
관악구,2199.신봉천주유소 A,202301, 59 , 55 
관악구,3306.서울신우초등학교,202301, 5 , 5 
관악구,3307.봉천고개 육교,202301, 197 , 14 
관악구,3310.영락고등학교,202301, 155 , 25 
관악구,3311.서울대입구역 4번 출구,202301, 570 , 561 
관악구,3802. 관악구민체육센터,202301, 369 , 361 
관악구,3803. 남서울중학교,202301, 522 , 505 
관악구,3804. 낙성대공원,202301, 77 , 47 
관악구,3806. 낙성대 교수아파트,202301, 133 , 60 
관악구,3807. 관악우체국 교차로,202301, 214 , 205 
관악구,3810. 신봉천주유소 B,202301, 105 , 108 
관악구,3811.신사로입구,202301, 940 , 900 
관악구,3812. KT관악지점,202301, 452 , 444 
관악구,3813. 낙성대역 5번출구,202301, 187 , 189 
관악구,3814. 난곡사거리 ,202301, 698 , 704 
관악구,3815. 광일빌딩,202301, 456 , 460 
관악구,3816. 관악 GSfresh,202301, 482 , 474 
관악구,3818. 은천교회 앞,202301, 724 , 718 
관악구,3819. 서울대벤처타운역,202301, 197 , 197 
관악구,3820. 은천삼거리,202301, 216 , 205 
관악구,"3822.신림4,5동교",202301, 158 , 94 
광진구,3500. 군자역2번출구,202301," 1,017 "," 1,013 "
광진구,3501. 광진구청 앞,202301," 1,404 "," 1,419 "
광진구,3502. 중곡역 1번출구,202301, 583 , 492 
광진구,3503. 광진유진스웰,202301, 108 , 49 
광진구,3504. 원일교회,202301," 1,284 "," 1,249 "
광진구,3505. 신양초교앞 교차로,202301, 349 , 340 
광진구,3506. 영동대교 북단,202301," 1,036 "," 1,022 "
광진구,3507. 어린이회관,202301, 483 , 340 
광진구,3508. 화양사거리,202301, 360 , 357 
광진구,3509. 세종사이버대학교,202301," 1,366 "," 1,383 "
광진구,3510. 중곡SK아파트앞,202301, 321 , 293 
광진구,3516. 구의아리수정수센터앞,202301, 508 , 430 
광진구,3517. 용마사거리,202301, 880 , 988 
광진구,3518. 군자역 7번출구뒤,202301," 2,049 "," 2,080 "
광진구,3520. 광진경찰서,202301," 1,306 "," 1,308 "
광진구,3521. 현대홈타운 뒷길,202301, 162 , 162 
광진구,3523. 건국대학교 과학관(이과대) 앞,202301, 442 , 440 
광진구,3524. 세종대학교,202301, 85 , 75 
광진구,3528. 광진정보도서관,202301, 448 , 557 
광진구,3529. 어린이대공원정문,202301, 240 , 207 
광진구,3533. 건대입구역 사거리(롯데백화점),202301," 2,338 "," 2,709 "
광진구,3534. 건대입구역 5번출구 뒤,202301," 1,602 "," 1,621 "
광진구,3536. 중앙농협(자양동),202301," 1,244 "," 1,246 "
광진구,3537. 아차산 휴먼시아 아파트 옆,202301, 336 , 158 
광진구,3541. 커먼그라운드,202301," 1,948 "," 1,953 "
광진구,3542. 래미안 구의파크 스위트,202301," 1,205 "," 1,217 "
광진구,3543. 세종대학교(학술정보원),202301, 112 , 111 
광진구,3563.구의7단지현대아파트,202301, 128 , 134 
광진구,3564.나루마당,202301, 44 , 15 
광진구,3566.우성4차아파트,202301, 680 , 693 
광진구,3569.건대병원후문,202301," 1,921 "," 2,037 "
광진구,3570.구의역 리버비스타 오피스텔,202301," 1,485 "," 1,523 "
광진구,3571.화양 APT(횡단보도 옆),202301," 2,030 "," 2,003 "
광진구,3573.광나루안전체험관,202301, 602 , 604 
광진구,3575. 자양사거리(서원빌딩),202301," 1,938 "," 1,971 "
광진구,3578.중곡동 파크웨이빌딩,202301, 545 , 548 
광진구,3579.광진 캠퍼스시티,202301," 1,260 "," 1,269 "
광진구,3581.광진광장,202301, 970 , 913 
광진구,3582.화양동 우체국,202301," 1,095 ", 935 
광진구,3586.군자역 비채온 오피스텔,202301, 702 , 716 
광진구,3587.우성식품 앞,202301, 654 , 654 
광진구,3588.세종대학교(영실관),202301, 148 , 149 
광진구,3853. 어린이대공원역 2번출구,202301, 430 , 288 
광진구,3860. 건국대학교 정문 앞,202301, 693 , 694 
광진구,3863. 동일로58길 입구,202301, 333 , 269 
광진구,3864. 광진소방서 앞,202301, 711 , 654 
광진구,3865. 이튼타워리버 2차,202301, 824 , 816 
광진구,3868. 자양한강도서관,202301," 1,075 "," 1,104 "
광진구,3873. 동서울우편집중국 앞,202301, 525 , 530 
광진구,3878. 장로회신학대학교 주기철 기념관,202301, 21 , 16 
광진구,3879. 중랑천 뚝방길 산책로 입구,202301, 499 , 531 
광진구,3880. 홍련봉 공원,202301, 239 , 165 
광진구,3881. 신자초교입구 교차로,202301," 1,463 "," 1,510 "
광진구,3882. 자양2동 주민센터,202301, 829 , 838 
광진구,3886.광진구 민방위교육센터,202301, 645 , 658 
광진구,3890. 웰츠타워 오피스텔,202301, 270 , 265 
광진구,3891. 군자역4번출구,202301, 428 , 431 
광진구,500. 어린이대공원역 3번출구 앞,202301," 1,059 ", 999 
광진구,501. 광진구의회 앞,202301," 1,032 ", 868 
광진구,502. 뚝섬유원지역 1번출구 앞,202301," 3,093 "," 3,223 "
광진구,505. 자양사거리 광진아크로텔 앞,202301," 1,198 "," 1,132 "
광진구,515. 광양중학교 앞,202301, 280 , 211 
광진구,516. 광진메디칼 앞,202301, 773 , 753 
광진구,539. 군자교교차로,202301, 608 , 599 
광진구,540. 군자역 7번출구 베스트샵 앞,202301, 816 , 842 
광진구,542. 강변역 4번출구 뒤,202301, 627 , 607 
광진구,543. 구의공원(테크노마트 앞),202301, 971 , 993 
광진구,544. 광남중학교,202301, 261 , 278 
광진구,546. 잠실대교북단 교차로,202301, 742 , 748 
광진구,548. 자양나들목,202301," 1,032 "," 1,010 "
광진구,549. 아차산역 3번출구,202301," 1,178 "," 1,198 "
광진구,551. 구의삼성쉐르빌 앞,202301," 1,440 "," 1,440 "
광진구,552. 대림아크로리버 앞,202301, 455 , 471 
광진구,553. 중곡 성원아파트 앞,202301, 478 , 486 
광진구,555. 구의3동주민센터,202301, 244 , 244 
광진구,571. 세종대학교 대양AI센터,202301, 477 , 467 
광진구,573. 구의문주차장 앞,202301, 986 , 962 
광진구,574. 아차산역4번출구,202301," 1,290 ", 530 
광진구,575. 대원중고교 입구(대하빌딩),202301, 198 , 186 
광진구,576. 광나루역 3번 출구,202301, 812 , 824 
광진구,577. 광진청소년수련관,202301, 707 , 699 
광진구,584. 광진광장 교통섬,202301," 1,419 ", 985 
광진구,588. 뚝섬 유원지역,202301, 939 , 908 
광진구,590. 건국대학교 (입학정보관),202301, 650 , 654 
광진구,591. 건국대학교 (행정관),202301, 249 , 251 
광진구,592. 건국대학교 학생회관,202301," 1,010 "," 1,216 "
